Est Number,Premise Name,Premise Address,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date,lat,lng
91424,FIRST WATCH,3071 RICHMOND RD.,1,95,5/23/2014,11,NO,9/4/2012,38.00185,-84.4458595
91424,FIRST WATCH,3071 RICHMOND RD.,2,100,5/23/2014,,NO,9/4/2012,38.00185,-84.4458595
95028,FIRST WATCH RESTAURANT,2251 WAR ADMIRAL WAY STE 130,1,100,4/28/2014,,NO,4/4/2014,38.0404355,-84.4278044
95028,FIRST WATCH RESTAURANT,2251 WAR ADMIRAL WAY STE 130,1,99,6/5/2014,20,NO,4/4/2014,38.0404355,-84.4278044
93629,FIRST WATCH SIMPSON CENTER,"1080 S BROADWAY, STE 301",1,100,2/24/2014,,NO,8/2/2013,38.0366284,-84.5172911
93629,FIRST WATCH SIMPSON CENTER,"1080 S BROADWAY, STE 301",1,100,8/18/2014,,NO,8/2/2013,38.0366284,-84.5172911
57177,FIT FRESH FOODS LLC,3882 MALL ROAD,1,100,7/15/2014,,NO,1/24/2014,37.9818651,-84.5317885
90334,FIVE GUYS BURGERS & FRIES,3090 HELMSDALE PLACE STE. 370,1,100,3/31/2014,,NO,4/6/2012,38.0111888,-84.4216097
59137,FIVEGUYS,2467 NICHOLASVILLE RD STE 120,1,100,1/3/2014,,NO,5/13/2009,38.0017579,-84.5205634
59137,FIVEGUYS,2467 NICHOLASVILLE RD STE 120,1,100,7/1/2014,,NO,5/13/2009,38.0017579,-84.5205634
49093,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,1,88,10/18/2013,  11  12  18  19  29  31,NO,7/9/1993,37.978905,-84.5500456
49093,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,2,93,10/18/2013,  12  18  19  29  31,NO,7/9/1993,37.978905,-84.5500456
49093,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,1,84,4/15/2014,   3   6   8  12  15  19  26  31,NO,7/9/1993,37.978905,-84.5500456
49093,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,2,89,4/15/2014,   6   8  12  15  19  26  31,NO,7/9/1993,37.978905,-84.5500456
76794,"FRESH MARKET, THE",3387 TATES CREEK ROAD,1,100,12/27/2013,,NO,9/7/2006,37.9916103,-84.494863
76794,"FRESH MARKET, THE",3387 TATES CREEK ROAD,1,97,6/30/2014,   8  20,NO,9/7/2006,37.9916103,-84.494863
45420,FRIENDSHIP TOWERS @ SAYRE,CHRISTIAN VILLAGE,1,100,11/26/2013,,NO,5/19/1992,38.0306277,-84.4504483
45420,FRIENDSHIP TOWERS @ SAYRE,CHRISTIAN VILLAGE,1,100,6/3/2014,,NO,5/19/1992,38.0306277,-84.4504483
31101,FRISCH'S #148,1927 HARRODSBURG RD,1,98,1/30/2014,26,NO,7/13/1988,38.0278975,-84.5334886
31101,FRISCH'S #148,1927 HARRODSBURG RD,1,97,9/11/2014,  20  23  31,NO,7/13/1988,38.0278975,-84.5334886
94359,FRISCH'S RESTAURANT,1849 ALYSHEBA WAY,1,100,11/26/2013,,NO,11/22/2013,38.0196782,-84.4192265
94359,FRISCH'S RESTAURANT,1849 ALYSHEBA WAY,1,95,5/12/2014,  17  18,NO,11/22/2013,38.0196782,-84.4192265
94359,FRISCH'S RESTAURANT,1849 ALYSHEBA WAY,2,99,5/12/2014,18,NO,11/22/2013,38.0196782,-84.4192265
67306,FRO-JO'S,192 LEXINGTON GREEN CIRCLE,1,100,9/26/2013,,NO,11/5/2010,37.9961737,-84.5241226
67306,FRO-JO'S,192 LEXINGTON GREEN CIRCLE,1,98,3/12/2014,  15  19,NO,11/5/2010,37.9961737,-84.5241226
67306,FRO-JO'S,192 LEXINGTON GREEN CIRCLE,1,100,9/9/2014,,NO,11/5/2010,37.9961737,-84.5241226
65981,FURLONGS,130 W TIVERTON WAY STE #100,1,97,11/7/2013,   8  23,NO,4/11/2013,37.9809286,-84.5307961
65981,FURLONGS,130 W TIVERTON WAY STE #100,1,95,4/30/2014,   8  23  26,NO,4/11/2013,37.9809286,-84.5307961
31613,FUSION,ERICKSON HALL,1,100,10/1/2013,,NO,9/27/1995,38.0363639,-84.5064471
31613,FUSION,ERICKSON HALL,1,100,3/13/2014,,NO,9/27/1995,38.0363639,-84.5064471
31129,GARDEN SPRINGS, ELEMENTARY SCHOOL,1,100,11/5/2013,,NO,7/13/1988,38.038063,-84.480942
31129,GARDEN SPRINGS, ELEMENTARY SCHOOL,1,100,3/26/2014,,NO,7/13/1988,38.038063,-84.480942
31127,GARDEN SPRINGS DAY SCHOOL,2033 GARDEN SPRINGS DRIVE,1,100,10/23/2013,,NO,7/13/1988,38.028792,-84.542624
31127,GARDEN SPRINGS DAY SCHOOL,2033 GARDEN SPRINGS DRIVE,1,96,4/15/2014,   8  26,NO,7/13/1988,38.028792,-84.542624
64667,GATTI TOWN,2524 NICHOLASVILLE RD,1,99,1/29/2014,19,NO,9/1/2000,37.9982638,-84.5188613
30790,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,1,100,12/4/2013,,NO,4/1/2010,38.0356043,-84.5254227
30790,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,1,91,6/11/2014,   3   8  18  32,NO,4/1/2010,38.0356043,-84.5254227
30790,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,2,96,6/11/2014,   8  18  32,NO,4/1/2010,38.0356043,-84.5254227
70021,GENJI LLC. SUSHI BAR,"161 LEXINGTON GREEN CIR, STE A2",1,100,12/11/2013,,NO,11/19/2009,37.9943579,-84.5246734
70021,GENJI LLC. SUSHI BAR,"161 LEXINGTON GREEN CIR, STE A2",1,100,5/28/2014,,NO,11/19/2009,37.9943579,-84.5246734
31133,GEORGE'S DELI AND GROCERY,161 NORTH LIMESTONE,1,99,3/27/2014,19,NO,8/29/1990,38.047632,-84.495641
86549,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,1,99,12/20/2013,23,NO,8/4/2010,37.995129,-84.545862
86549,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,1,100,1/2/2014,,NO,8/4/2010,37.995129,-84.545862
86549,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,2,98,2/5/2014,8,NO,8/4/2010,37.995129,-84.545862
